NumeroDexpedient,CodiDistricte,NomDistricte,CodiBarri,NomBarri,CodiCarrer,NomCarrer,NumPostalCaption,DescripcioDiaSetmana,DiaSetmana,DescripcioTipusDia,NkAny,MesDeAny,NomMes,DiaDeMes,HoraDeDia,DescripcioTorn,DescripcioCausaVianant,NumeroDeMorts,NumeroDeLesionatsLleus,NumeroDeLesionatsGreus,NumeroDeVehiclesImplicats,CoordenadaUtmy,CoordenadaUtmx,DataNumeric,Data,CoordUTM,Lat,Lon,LatLonStr,LatLon,Pluja,DescripciTipusDia,MonumentProper,DistMonumentProper,creuaments,DescripciTipusAccident,DescripcioCausaMediata
2015S005233,10,Sant Martí,65,el Clot,18505,Aragó,0659X0659X,Dimarts,Dm,Laboral,2015,7,Juliol,7,14,Tarda,No és causa del  vianant,0,1,0,2,"4585056,86","432493,00",20150707,07/07/2015,"432493,00/4585056,86",41.4142289971,2.1922405388,"41.4142289971, 2.1922405388","(41.4142289971, 2.1922405388)",False,Laboral,,2000.0,"[(41.41456, 2.1924199), (41.41456, 2.1924199)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S008607,10,Sant Martí,65,el Clot,92701,Corunya,0008 0008,Dissabte,Ds,Laboral,2015,11,Novembre,14,21,Tarda,Desobeir el senyal del semàfor,0,1,0,1,"4584547,74","432060,80",20151114,14/11/2015,"432060,80/4584547,74",41.4096070928,2.18712668618,"41.4096070928, 2.18712668618","(41.4096070928, 2.18712668618)",False,Festiu,,2000.0,[],Atropellament,No hi ha causa mediata
2015S007599,10,Sant Martí,72,Sant Martí de Provençals,153205,Guipúscoa,0068X0068X,Divendres,Dv,Laboral,2015,10,Octubre,9,20,Tarda,No és causa del  vianant,0,1,0,3,"4585509,23","433041,51",20151009,09/10/2015,"433041,51/4585509,23",41.4183492474,2.19875308047,"41.4183492474, 2.19875308047","(41.4183492474, 2.19875308047)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S006939,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0175 0175,Dimarts,Dm,Laboral,2015,9,Setembre,15,17,Tarda,No és causa del  vianant,0,1,0,2,"4585128,37","432937,09",20150915,15/09/2015,"432937,09/4585128,37",41.4149102476,2.19754589854,"41.4149102476, 2.19754589854","(41.4149102476, 2.19754589854)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S005055,10,Sant Martí,72,Sant Martí de Provençals,267907,Provençals,0250 0250,Dimecres,Dc,Laboral,2015,7,Juliol,1,9,Matí,No és causa del  vianant,0,1,0,3,"4585507,93","432975,05",20150701,01/07/2015,"432975,05/4585507,93",41.4183319979,2.19795801737,"41.4183319979, 2.19795801737","(41.4183319979, 2.19795801737)",False,Laboral,,2000.0,[],Abast multiple,No hi ha causa mediata
2015S005042,10,Sant Martí,65,el Clot,92701,Corunya,0001 0001,Dimarts,Dm,Laboral,2015,6,Juny,30,18,Tarda,No és causa del  vianant,0,1,0,2,"4584468,45","432102,09",20150630,30/06/2015,"432102,09/4584468,45",41.4088964413,2.18762955836,"41.4088964413, 2.18762955836","(41.4088964413, 2.18762955836)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S007001,10,Sant Martí,72,Sant Martí de Provençals,158504,Huelva,0071 0073,Dijous,Dj,Laboral,2015,9,Setembre,17,20,Tarda,No és causa del  vianant,0,1,0,2,"4585656,62","432954,35",20150917,17/09/2015,"432954,35/4585656,62",41.4196694767,2.19769385556,"41.4196694767, 2.19769385556","(41.4196694767, 2.19769385556)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S005422,10,Sant Martí,65,el Clot,105304,Dos de Maig,0208 0208,Dimarts,Dm,Laboral,2015,7,Juliol,14,9,Matí,No és causa del  vianant,0,1,0,2,"4584351,74","431862,24",20150714,14/07/2015,"431862,24/4584351,74",41.407824975,2.18477327115,"41.407824975, 2.18477327115","(41.407824975, 2.18477327115)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S000690,10,Sant Martí,65,el Clot,146902,Glòries Catalanes,0017X0017X,Dimecres,Dc,Laboral,2015,1,Gener,28,16,Tarda,No és causa del  vianant,0,1,0,2,"4584155,03","432069,63",20150128,28/01/2015,"432069,63/4584155,03",41.4060708215,2.18727640587,"41.4060708215, 2.18727640587","(41.4060708215, 2.18727640587)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S002521,10,Sant Martí,65,el Clot,146902,Glòries Catalanes,0019 0019,Dissabte,Ds,Laboral,2015,4,Abril,4,10,Matí,No és causa del  vianant,0,2,0,2,"4584181,50","432172,41",20150404,04/04/2015,"432172,41/4584181,50",41.4063179074,2.188502988,"41.4063179074, 2.188502988","(41.4063179074, 2.188502988)",False,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S005050,10,Sant Martí,72,Sant Martí de Provençals,30409,Bac de Roda,0192B0192B,Dimarts,Dm,Laboral,2015,6,Juny,30,21,Tarda,No és causa del  vianant,0,0,1,2,"4585282,47","432826,86",20150630,30/06/2015,"432826,86/4585282,47",41.4162889736,2.19620993317,"41.4162889736, 2.19620993317","(41.4162889736, 2.19620993317)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S008116,10,Sant Martí,65,el Clot,161101,Independència,0265B0265B,Dimecres,Dc,Laboral,2015,10,Octubre,28,23,Nit,No és causa del  vianant,0,1,0,2,"4584429,58","431934,23",20151028,28/10/2015,"431934,23/4584429,58",41.4085321546,2.18562574908,"41.4085321546, 2.18562574908","(41.4085321546, 2.18562574908)",True,Laboral,,2000.0,"[(41.4089, 2.18579)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S000802,10,Sant Martí,65,el Clot,169409,Corts Catalanes,0823 0823,Dilluns,Dl,Laboral,2015,2,Febrer,2,8,Matí,No és causa del  vianant,0,1,0,2,"4584197,87","432229,70",20150202,02/02/2015,"432229,70/4584197,87",41.4064701789,2.1891865132,"41.4064701789, 2.1891865132","(41.4064701789, 2.1891865132)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S002382,10,Sant Martí,65,el Clot,169409,Corts Catalanes,0823 0823,Dissabte,Ds,Laboral,2015,3,Març,28,21,Tarda,No és causa del  vianant,0,2,0,2,"4584197,87","432229,70",20150328,28/03/2015,"432229,70/4584197,87",41.4064701789,2.1891865132,"41.4064701789, 2.1891865132","(41.4064701789, 2.1891865132)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S006574,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0131 0135,Dimarts,Dm,Laboral,2015,9,Setembre,1,12,Matí,Creuar per fora pas de vianants,0,0,1,1,"4586092,51","433578,31",20150901,01/09/2015,"433578,31/4586092,51",41.4236472335,2.20511194628,"41.4236472335, 2.20511194628","(41.4236472335, 2.20511194628)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S004995,10,Sant Martí,73,la Verneda i la Pau,343200,Trajana,0042 0042,Dilluns,Dl,Laboral,2015,6,Juny,29,8,Matí,No és causa del  vianant,0,1,0,2,"4586866,04","433467,60",20150629,29/06/2015,"433467,60/4586866,04",41.430605023,2.20370204521,"41.430605023, 2.20370204521","(41.430605023, 2.20370204521)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S003587,10,Sant Martí,72,Sant Martí de Provençals,169409,Corts Catalanes,1095 1095,Dilluns,Dl,Laboral,2015,5,Maig,11,9,Matí,No és causa del  vianant,0,1,0,2,"4585546,55","433572,37",20150511,11/05/2015,"433572,37/4585546,55",41.4187294393,2.20510083552,"41.4187294393, 2.20510083552","(41.4187294393, 2.20510083552)",False,Laboral,,2000.0,"[(41.41881, 2.20488)]",Bolcada (mÚs de dues rodes),Excés de velocitat o inadequada
2015S006301,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0024 0024,Dimecres,Dc,Laboral,2015,8,Agost,19,13,Matí,No és causa del  vianant,0,2,0,2,"4586463,92","433283,65",20150819,19/08/2015,"433283,65/4586463,92",41.4269679944,2.20154500869,"41.4269679944, 2.20154500869","(41.4269679944, 2.20154500869)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S008825,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0138 0138,Diumenge,Dg,Laboral,2015,11,Novembre,22,17,Tarda,No és causa del  vianant,0,1,0,2,"4586017,93","433561,94",20151122,22/11/2015,"433561,94/4586017,93",41.4229741598,2.20492425378,"41.4229741598, 2.20492425378","(41.4229741598, 2.20492425378)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S005251,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0026 0026,Dimarts,Dm,Laboral,2015,7,Juliol,7,20,Tarda,No és causa del  vianant,0,2,0,2,"4586544,65","433319,33",20150707,07/07/2015,"433319,33/4586544,65",41.4276980673,2.2019630799,"41.4276980673, 2.2019630799","(41.4276980673, 2.2019630799)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S000198,10,Sant Martí,73,la Verneda i la Pau,318906,Santander,0026 0026,Divendres,Dv,Laboral,2015,1,Gener,9,18,Tarda,No és causa del  vianant,0,0,0,2,"4586544,65","433319,33",20150109,09/01/2015,"433319,33/4586544,65",41.4276980673,2.2019630799,"41.4276980673, 2.2019630799","(41.4276980673, 2.2019630799)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S000755,10,Sant Martí,72,Sant Martí de Provençals,3406,Agricultura,0260 0260,Divendres,Dv,Laboral,2015,1,Gener,30,22,Nit,No és causa del  vianant,0,1,0,2,"4585756,57","433302,68",20150130,30/01/2015,"433302,68/4585756,57",41.4205986868,2.20185075792,"41.4205986868, 2.20185075792","(41.4205986868, 2.20185075792)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S002721,10,Sant Martí,72,Sant Martí de Provençals,3406,Agricultura,0260 0260,Dilluns,Dl,Laboral,2015,4,Abril,13,7,Matí,No és causa del  vianant,0,1,0,2,"4585756,57","433302,68",20150413,13/04/2015,"433302,68/4585756,57",41.4205986868,2.20185075792,"41.4205986868, 2.20185075792","(41.4205986868, 2.20185075792)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S009507,10,Sant Martí,72,Sant Martí de Provençals,342503,Treball,0224 0224,Dilluns,Dl,Laboral,2015,12,Desembre,14,15,Tarda,No és causa del  vianant,0,2,0,2,"4585655,00","433214,66",20151214,14/12/2015,"433214,66/4585655,00",41.4196765646,2.20080875993,"41.4196765646, 2.20080875993","(41.4196765646, 2.20080875993)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S007376,10,Sant Martí,70,el Besòs i el Maresme,701266,Litoral (Llobregat),000570000,Divendres,Dv,Laboral,2015,10,Octubre,2,8,Matí,No és causa del  vianant,0,1,0,2,"4584554,15","434931,96",20151002,02/10/2015,"434931,96/4584554,15",41.4099023835,2.22147550701,"41.4099023835, 2.22147550701","(41.4099023835, 2.22147550701)",True,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S005052,10,Sant Martí,70,el Besòs i el Maresme,701266,Litoral (Llobregat),000580000,Dimecres,Dc,Laboral,2015,7,Juliol,1,9,Matí,No és causa del  vianant,0,2,0,3,"4584474,96","434871,49",20150701,01/07/2015,"434871,49/4584474,96",41.4091842405,2.2207605843,"41.4091842405, 2.2207605843","(41.4091842405, 2.2207605843)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S000578,10,Sant Martí,70,el Besòs i el Maresme,701278,Taulat,0280X0280X,Divendres,Dv,Laboral,2015,1,Gener,23,19,Tarda,No és causa del  vianant,0,0,0,2,"4584886,94","434861,82",20150123,23/01/2015,"434861,82/4584886,94",41.4128940614,2.22060054551,"41.4128940614, 2.22060054551","(41.4128940614, 2.22060054551)",False,Laboral,,2000.0,[],Altres,No hi ha causa mediata
2015S000571,10,Sant Martí,73,la Verneda i la Pau,266405,Prim,0192 0194,Divendres,Dv,Laboral,2015,1,Gener,23,17,Tarda,No és causa del  vianant,0,1,0,2,"4586135,96","433697,47",20150123,23/01/2015,"433697,47/4586135,96",41.424048418,2.20653307388,"41.424048418, 2.20653307388","(41.424048418, 2.20653307388)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S003615,10,Sant Martí,73,la Verneda i la Pau,169409,Corts Catalanes,1157 1157,Dimarts,Dm,Laboral,2015,5,Maig,12,6,Matí,No és causa del  vianant,0,0,0,1,"4585920,68","433955,50",20150512,12/05/2015,"433955,50/4585920,68",41.422130706,2.20964424448,"41.422130706, 2.20964424448","(41.422130706, 2.20964424448)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S008225,10,Sant Martí,70,el Besòs i el Maresme,182203,Lluís Borrassà,0017 0017,Dilluns,Dl,Laboral,2015,11,Novembre,2,1,Nit,No és causa del  vianant,0,0,0,4,"4585401,72","434671,27",20151102,02/11/2015,"434671,27/4585401,72",41.4175150883,2.21826516462,"41.4175150883, 2.21826516462","(41.4175150883, 2.21826516462)",True,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S001135,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31,020840000,Divendres,Dv,Laboral,2015,2,Febrer,13,16,Tarda,No és causa del  vianant,1,0,0,3,"4585877,10","434007,45",20150213,13/02/2015,"434007,45/4585877,10",41.4217424619,2.21027063011,"41.4217424619, 2.21027063011","(41.4217424619, 2.21027063011)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S004614,10,Sant Martí,70,el Besòs i el Maresme,701414,C-31,020850000,Dilluns,Dl,Laboral,2015,6,Juny,15,13,Matí,No és causa del  vianant,0,2,0,3,"4585946,20","434078,33",20150615,15/06/2015,"434078,33/4585946,20",41.4223706452,2.21111123772,"41.4223706452, 2.21111123772","(41.4223706452, 2.21111123772)",False,Laboral,,2000.0,"[(41.42231, 2.21064), (41.42224, 2.21118)]",Abast,No hi ha causa mediata
2015S006714,10,Sant Martí,71,Provençals del Poblenou,94300,Cristóbal de Moura,0021 0021,Dissabte,Ds,Laboral,2015,9,Setembre,5,21,Tarda,No és causa del  vianant,0,1,0,2,"4584631,33","433479,56",20150905,05/09/2015,"433479,56/4584631,33",41.4104786334,2.20409097225,"41.4104786334, 2.20409097225","(41.4104786334, 2.20409097225)",False,Festiu,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S004448,10,Sant Martí,71,Provençals del Poblenou,242906,Pallars,0373 0373,Dimarts,Dm,Laboral,2015,6,Juny,9,16,Tarda,No és causa del  vianant,0,2,0,1,"4584676,38","433893,73",20150609,09/06/2015,"433893,73/4584676,38",41.4109185577,2.20904109039,"41.4109185577, 2.20904109039","(41.4109185577, 2.20904109039)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S005193,10,Sant Martí,71,Provençals del Poblenou,249304,Pere IV,0416 0416,Dilluns,Dl,Laboral,2015,7,Juliol,6,12,Matí,No és causa del  vianant,0,1,0,2,"4585020,79","433646,61",20150706,06/07/2015,"433646,61/4585020,79",41.4140002008,2.20604680981,"41.4140002008, 2.20604680981","(41.4140002008, 2.20604680981)",False,Laboral,,2000.0,"[(41.41426, 2.20643)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S005736,10,Sant Martí,70,el Besòs i el Maresme,186703,Llull,0377 0377B,Divendres,Dv,Laboral,2015,7,Juliol,24,18,Tarda,No és causa del  vianant,0,2,0,2,"4584886,01","434467,95",20150724,24/07/2015,"434467,95/4584886,01",41.4128536657,2.21588828576,"41.4128536657, 2.21588828576","(41.4128536657, 2.21588828576)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S007683,10,Sant Martí,70,el Besòs i el Maresme,186703,Llull,0377 0377B,Dimarts,Dm,Laboral,2015,10,Octubre,13,16,Tarda,No és causa del  vianant,0,0,0,2,"4584886,01","434467,95",20151013,13/10/2015,"434467,95/4584886,01",41.4128536657,2.21588828576,"41.4128536657, 2.21588828576","(41.4128536657, 2.21588828576)",True,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S007426,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020780000,Dissabte,Ds,Laboral,2015,10,Octubre,3,22,Nit,No és causa del  vianant,0,3,0,2,"4585460,09","433580,94",20151003,03/10/2015,"433580,94/4585460,09",41.4179514273,2.20521287225,"41.4179514273, 2.20521287225","(41.4179514273, 2.20521287225)",True,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S002694,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,0050 0050,Dissabte,Ds,Laboral,2015,4,Abril,11,13,Matí,No és causa del  vianant,0,1,0,2,"4584463,20","432766,25",20150411,11/04/2015,"432766,25/4584463,20",41.4089049842,2.19557578713,"41.4089049842, 2.19557578713","(41.4089049842, 2.19557578713)",False,Festiu,,2000.0,"[(41.40887, 2.19549)]",Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S005068,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020750000,Dimecres,Dc,Laboral,2015,7,Juliol,1,19,Tarda,No és causa del  vianant,0,2,0,1,"4585249,15","433366,47",20150701,01/07/2015,"433366,47/4585249,15",41.4160337955,2.20266994493,"41.4160337955, 2.20266994493","(41.4160337955, 2.20266994493)",False,Laboral,,2000.0,[],Caiguda (dues rodes),No hi ha causa mediata
2015S002339,10,Sant Martí,71,Provençals del Poblenou,253902,Perú,0186 0186,Divendres,Dv,Laboral,2015,3,Març,27,13,Matí,No és causa del  vianant,0,1,0,2,"4585066,43","433383,18",20150327,27/03/2015,"433383,18/4585066,43",41.4143894741,2.20288999765,"41.4143894741, 2.20288999765","(41.4143894741, 2.20288999765)",False,Laboral,,2000.0,[],Col.lisi¾ frontal,No hi ha causa mediata
2015S007584,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda,0151X0151X,Divendres,Dv,Laboral,2015,10,Octubre,9,11,Matí,No és causa del  vianant,0,1,0,1,"4584494,10","433383,68",20151009,09/10/2015,"433383,68/4584494,10",41.4092346999,2.20295899353,"41.4092346999, 2.20295899353","(41.4092346999, 2.20295899353)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
2015S005476,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020710000,Dijous,Dj,Laboral,2015,7,Juliol,16,12,Matí,No és causa del  vianant,0,1,0,2,"4584971,32","433081,94",20150716,16/07/2015,"433081,94/4584971,32",41.4135078189,2.19929633818,"41.4135078189, 2.19929633818","(41.4135078189, 2.19929633818)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S009266,10,Sant Martí,68,el Poblenou,55501,Calvell,0005 0005,Dissabte,Ds,Laboral,2015,12,Desembre,5,23,Nit,No és causa del  vianant,0,0,0,1,"4583314,30","433668,11",20151205,05/12/2015,"433668,11/4583314,30",41.3986320714,2.20649107579,"41.3986320714, 2.20649107579","(41.3986320714, 2.20649107579)",False,Festiu,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S005371,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,020830000,Diumenge,Dg,Laboral,2015,7,Juliol,12,1,Nit,Altres,0,2,0,2,"4585808,01","433936,57",20150712,12/07/2015,"433936,57/4585808,01",41.4211143627,2.20943003762,"41.4211143627, 2.20943003762","(41.4211143627, 2.20943003762)",False,Festiu,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S005634,10,Sant Martí,68,el Poblenou,332000,Taulat,0005X0005X,Dimarts,Dm,Laboral,2015,7,Juliol,21,19,Tarda,No és causa del  vianant,0,1,0,3,"4583165,77","433285,69",20150721,21/07/2015,"433285,69/4583165,77",41.3972626624,2.20193308758,"41.3972626624, 2.20193308758","(41.3972626624, 2.20193308758)",False,Laboral,,2000.0,[],Caiguda (dues rodes),Excés de velocitat o inadequada
2015S000586,10,Sant Martí,68,el Poblenou,42306,Bilbao,0089 0089,Dissabte,Ds,Laboral,2015,1,Gener,24,13,Matí,No és causa del  vianant,0,4,0,2,"4584134,06","433345,46",20150124,24/01/2015,"433345,46/4584134,06",41.4059887501,2.20254140183,"41.4059887501, 2.20254140183","(41.4059887501, 2.20254140183)",False,Festiu,,2000.0,[],Col.lisi¾ frontal,No hi ha causa mediata
2015S005463,10,Sant Martí,68,el Poblenou,701265,Litoral (Besòs),000760000,Dimecres,Dc,Laboral,2015,7,Juliol,15,19,Tarda,No és causa del  vianant,0,1,0,2,"4583102,38","433705,19",20150715,15/07/2015,"433705,19/4583102,38",41.3967264189,2.20695781548,"41.3967264189, 2.20695781548","(41.3967264189, 2.20695781548)",False,Laboral,,2000.0,[],Col.lisi¾ frontal,No hi ha causa mediata
2015S007960,10,Sant Martí,68,el Poblenou,183603,Llacuna,0036 0036,Divendres,Dv,Laboral,2015,10,Octubre,23,6,Matí,No és causa del  vianant,0,0,0,1,"4583687,76","433255,68",20151023,23/10/2015,"433255,68/4583687,76",41.4019615979,2.20151658154,"41.4019615979, 2.20151658154","(41.4019615979, 2.20151658154)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S005277,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0023X0023X,Dimecres,Dc,Laboral,2015,7,Juliol,8,16,Tarda,No és causa del  vianant,0,1,0,2,"4584509,05","434100,27",20150708,08/07/2015,"434100,27/4584509,05",41.4094284208,2.21153033204,"41.4094284208, 2.21153033204","(41.4094284208, 2.21153033204)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S000979,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0001X0001X,Diumenge,Dg,Laboral,2015,2,Febrer,8,19,Tarda,No és causa del  vianant,0,1,0,2,"4584169,95","434429,56",20150208,08/02/2015,"434429,56/4584169,95",41.4064011611,2.21550657063,"41.4064011611, 2.21550657063","(41.4064011611, 2.21550657063)",False,Festiu,,2000.0,[],Abast,Alcoholèmia
2015S005682,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,0024S0024S,Dijous,Dj,Laboral,2015,7,Juliol,23,15,Tarda,No és causa del  vianant,0,1,0,2,"4584169,08","434539,69",20150723,23/07/2015,"434539,69/4584169,08",41.4064023008,2.21682415654,"41.4064023008, 2.21682415654","(41.4064023008, 2.21682415654)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S005367,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0005 0005,Dissabte,Ds,Laboral,2015,7,Juliol,11,20,Tarda,No és causa del  vianant,0,4,0,3,"4583921,74","434110,00",20150711,11/07/2015,"434110,00/4583921,74",41.4041394663,2.21171067963,"41.4041394663, 2.21171067963","(41.4041394663, 2.21171067963)",False,Festiu,,2000.0,[],Abast multiple,Alcoholèmia
2015S003168,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701265,Litoral (Besòs),000590000,Diumenge,Dg,Laboral,2015,4,Abril,26,22,Nit,No és causa del  vianant,0,1,0,2,"4584391,21","434814,70",20150426,26/04/2015,"434814,70/4584391,21",41.4084253207,2.22009019396,"41.4084253207, 2.22009019396","(41.4084253207, 2.22009019396)",True,Festiu,,2000.0,[],Abast,No hi ha causa mediata
2015S005780,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701265,Litoral (Besòs),000590000,Dilluns,Dl,Laboral,2015,7,Juliol,27,14,Tarda,No és causa del  vianant,0,0,0,2,"4584391,21","434814,70",20150727,27/07/2015,"434814,70/4584391,21",41.4084253207,2.22009019396,"41.4084253207, 2.22009019396","(41.4084253207, 2.22009019396)",False,Laboral,,2000.0,[],Col.lisi¾ lateral,No hi ha causa mediata
2015S001718,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701278,Taulat,0262X0262X,Dijous,Dj,Laboral,2015,3,Març,5,17,Tarda,No és causa del  vianant,0,0,0,1,"4584607,14","434640,54",20150305,05/03/2015,"434640,54/4584607,14",41.4103560071,2.21798331913,"41.4103560071, 2.21798331913","(41.4103560071, 2.21798331913)",False,Laboral,,2000.0,[],Xoc contra element estÓtic,No hi ha causa mediata
2015S008089,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701278,Taulat,0279 0279,Dimarts,Dm,Laboral,2015,10,Octubre,27,23,Nit,No és causa del  vianant,0,2,0,2,"4584348,97","434413,08",20151027,27/10/2015,"434413,08/4584348,97",41.4080122056,2.21529001838,"41.4080122056, 2.21529001838","(41.4080122056, 2.21529001838)",True,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S000133,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,29206,Àvila,0131 0131,Dijous,Dj,Laboral,2015,1,Gener,8,9,Matí,No és causa del  vianant,0,1,0,2,"4583682,24","432485,84",20150108,08/01/2015,"432485,84/4583682,24",41.4018476033,2.19230822988,"41.4018476033, 2.19230822988","(41.4018476033, 2.19230822988)",False,Laboral,,2000.0,[],Col.lisi¾ fronto-lateral,No hi ha causa mediata
2015S008168,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700654,Litoral,0073 0073,Divendres,Dv,Laboral,2015,10,Octubre,30,16,Tarda,No és causa del  vianant,0,1,0,3,"4583651,99","434085,88",20151030,30/10/2015,"434085,88/4583651,99",41.4017079178,2.21145151427,"41.4017079178, 2.21145151427","(41.4017079178, 2.21145151427)",False,Laboral,,2000.0,"[(41.40184, 2.21154)]",Abast,No hi ha causa mediata
2015S004738,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700654,Litoral,0086 0086,Divendres,Dv,Laboral,2015,6,Juny,19,12,Matí,No és causa del  vianant,0,4,0,3,"4583678,38","434130,53",20150619,19/06/2015,"434130,53/4583678,38",41.4019492653,2.21198275436,"41.4019492653, 2.21198275436","(41.4019492653, 2.21198275436)",False,Laboral,,2000.0,"[(41.40184, 2.21154)]",Col.lisi¾ lateral,No hi ha causa mediata
2015S003521,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,0001 0001,Divendres,Dv,Laboral,2015,5,Maig,8,16,Tarda,No és causa del  vianant,0,1,0,2,"4583644,72","433927,30",20150508,08/05/2015,"433927,30/4583644,72",41.4016294222,2.20955534509,"41.4016294222, 2.20955534509","(41.4016294222, 2.20955534509)",False,Laboral,,2000.0,[],Abast,No hi ha causa mediata
2015S002507,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,11200,Almogàvers,0159 0161,Divendres,Dv,Laboral,2015,4,Abril,3,14,Tarda,No és causa del  vianant,0,1,0,2,"4583606,66","432626,38",20150403,03/04/2015,"432626,38/4583606,66",41.4011786651,2.19399780322,"41.4011786651, 2.19399780322","(41.4011786651, 2.19399780322)",False,Laboral,,2000.0,"[(41.40159, 2.1938399)]",Abast,No hi ha causa mediata
2015S003399,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,0037X0037X,Dimarts,Dm,Laboral,2015,5,Maig,5,11,Matí,No és causa del  vianant,0,2,0,1,"4583918,06","434226,64",20150505,05/05/2015,"434226,64/4583918,06",41.4041158728,2.21310640121,"41.4041158728, 2.21310640121","(41.4041158728, 2.21310640121)",False,Laboral,,2000.0,[],Atropellament,No hi ha causa mediata
